genome_id	genome_name	taxonomy
2681969.3	Oceanobacillus sp. AG	Oceanobacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2681987.3	Blochmannia endosymbiont of Colobopsis nipponica strain CNIPBac	Candidatus Blochmannia, ant endosymbionts, ant, tsetse, mealybug, aphid, etc. endosymbionts, Enterobacteriaceae incertae sedis, Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2682137.7	Defluviicoccus sp. p16x60bins.37	Defluviicoccus, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2682541.3	Bacillus sp. N1-1	Bacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2683284.3	Rhodobacteraceae bacterium 9Alg 56	Rhodobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2683717.3	Erysipelothrix sp. 165301687	Erysipelothrix, Erysipelotrichaceae, Erysipelotrichales, Erysipelotrichia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2683967.3	Mycoplasma sp. NEAQ87857	Mycoplasma, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
2686094.3	Caulobacteraceae bacterium 0127_4	Terricaulis, Caulobacteraceae, Caulobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2687299.4	Candidatus Vondammii sp. HM_W22	Candidatus Vondammii, sulfur-oxidizing symbionts, Gammaproteobacteria incertae sedis, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2692125.3	Winkia sp. C64	Nanchangia, Actinomycetaceae, Actinomycetales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2692818.3	Limnothrix sp. FACHB-708	Limnothrix, Pseudanabaenaceae, Pseudanabaenales, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
2692869.3	Trichocoleus sp. FACHB-262	Trichocoleus, Trichocoleusaceae, Synechococcales, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
2692873.3	Trichocoleus sp. FACHB-6	Trichocoleus, Trichocoleusaceae, Synechococcales, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
269484.6	Ehrlichia canis str. Jake	Ehrlichia, Anaplasmataceae, Rickettsiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2697043.3	Kiritimatiellaeota bacterium S-5007	Tichowtungia, Tichowtungiaceae, Tichowtungiales, Tichowtungiia, Kiritimatiellaeota, PVC group, Bacteria, cellular organisms
269796.9	Rhodospirillum rubrum ATCC 11170	Rhodospirillum, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
269798.16	Cytophaga hutchinsonii ATCC 33406	Cytophaga, Cytophagaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
2698.4	Heliobacterium chlorum strain DSM 3682	Heliobacterium, Heliobacteriaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
269800.6	Thermobifida fusca YX	Thermobifida, Nocardiopsaceae, Streptosporangiales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2698684.3	Sinimarinibacterium sp. NLF-5-8	Sinimarinibacterium, Sinobacteraceae, Nevskiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2699756.5	Syntrophorhabdus sp. strain Go_SlDig_bin_65	Syntrophorhabdus, Syntrophorhabdaceae, Syntrophorhabdales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
2702.101	Gardnerella vaginalis strain CMW7778B	Gardnerella, Bifidobacteriaceae, Bifidobacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2704116.3	Agarivorans sp. YJW194	Agarivorans, Alteromonadaceae, Alteromonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2704250.3	Candidatus Roseilinea sp. NK_OTU-006	Candidatus Roseilinea, Candidatus Thermofonsia Clade 3, Candidatus Thermofonsia, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
2704465.3	Rhodocytophaga sp. 172606-1	Rhodocytophaga, Cytophagaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
2707344.3	Firmicutes bacterium R50 strain R501	Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2707351.3	Wenzhouxiangella sp. C33	Wenzhouxiangella, Wenzhouxiangellaceae, Chromatiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2708254.3	Lysinimonas yzui strain CGMCC 1.16548	Pseudolysinimonas, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2708344.3	Canibacter sp. ZJ955	Canibacter, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2709382.3	Caulobacter sp. 17J65-9	Caulobacter, Caulobacteraceae, Caulobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2709429.4	Buchnera aphidicola (Periphyllus lyropictus) Pl-LLN	Buchnera, Erwiniaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
271065.3	Methylomicrobium alcaliphilum strain 20Z	Methylotuvimicrobium, Methylococcaceae, Methylococcales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2713569.3	Wenzhouxiangella sp. XN24	Wenzhouxiangella, Wenzhouxiangellaceae, Chromatiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2714855.3	Nitratiruptor sp. EPR55-1	Nitrosophilus, Nitratiruptoraceae, Nautiliales, Epsilonproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
2714930.3	Erysipelothrix sp. HDW6C	Erysipelothrix, Erysipelotrichaceae, Erysipelotrichales, Erysipelotrichia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2714936.3	Lysobacter sp. HDW10	Lysobacter, Xanthomonadaceae, Xanthomonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2714937.4	Propioniciclava sp. HDW11	Brevilactibacter, Propionibacteriaceae, Propionibacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2714958.4	Candidatus Aurora vandensis strain LV9	Candidatus Aurora, Gloeobacteraceae, Gloeobacterales, Gloeobacteria, Cyanobacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
2715251.13	Candidatus Paceibacter sp. strain BE2012_5_45_13	Candidatus Paceibacter, Candidatus Parcubacteria, Parcubacteria group, Patescibacteria group, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
2715251.14	Candidatus Paceibacter sp. strain BE2012_33_23	Candidatus Paceibacter, Candidatus Parcubacteria, Parcubacteria group, Patescibacteria group, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
2715251.15	Candidatus Paceibacter sp. strain BE2012_4_43_20	Candidatus Paceibacter, Candidatus Parcubacteria, Parcubacteria group, Patescibacteria group, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
2715251.16	Candidatus Paceibacter sp. strain BE2012_2_38_13	Candidatus Paceibacter, Candidatus Parcubacteria, Parcubacteria group, Patescibacteria group, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
2715251.19	Candidatus Paceibacter sp. strain BE2011_3_41_10	Candidatus Paceibacter, Candidatus Parcubacteria, Parcubacteria group, Patescibacteria group, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
2715251.3	Candidatus Paceibacter sp. strain MAG_10	Candidatus Paceibacter, Candidatus Parcubacteria, Parcubacteria group, Patescibacteria group, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
2715251.4	Candidatus Paceibacter sp. strain bin98o	Candidatus Paceibacter, Candidatus Parcubacteria, Parcubacteria group, Patescibacteria group, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
2715251.55	Candidatus Paceibacter sp. KUB_Bin06	Candidatus Paceibacter, Candidatus Parcubacteria, Parcubacteria group, Patescibacteria group, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
2715679.3	Nitrospiraceae bacterium T55J	Dissulfurispira, Dissulfurispiraceae, Thermodesulfovibrionales, Thermodesulfovibrionia, Nitrospirae, Bacteria, cellular organisms
2715756.3	Planktotalea sp. 26A2M	Cochlodiniinecator, Rhodobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2717288.3	Victivallis sp. Marseille-Q1083	Victivallis, Victivallaceae, Victivallales, Lentisphaeria, Lentisphaerae, PVC group, Bacteria, cellular organisms
2717365.3	Ktedonobacteria bacterium brp13	Ktedonobacteria, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
2717857.6	Vampirovibrio sp. DET50b	Vampirovibrio, Vampirovibrionales, Candidatus Melainabacteria, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
2719987.3	Spirochaetales bacterium BR208	Entomospira, Spirochaetaceae, Spirochaetales, Spirochaetia, Spirochaetes, Bacteria, cellular organisms
2720720.3	Candidatus Rhabdochlamydia sp. W744	Candidatus Rhabdochlamydia, Rhabdochlamydiaceae, Parachlamydiales, Chlamydiia, Chlamydiae, PVC group, Bacteria, cellular organisms
2720780.3	Candidatus Adamsella avium strain Chicken_20_mag_183	Candidatus Adamsella, Cyanobacteria/Melainabacteria group, Terrabacteria group, Bacteria, cellular organisms
2721128.3	Candidatus Heteroclostridium caecigallinarum strain Chicken_24_mag_188	Candidatus Heteroclostridium, Clostridia incertae sedis, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2721137.3	Candidatus Neochristensenella gallicola strain Chicken_24_mag_190	Candidatus Neochristensenella, Clostridia incertae sedis, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2721147.3	Candidatus Protoclostridium gallicola strain Chicken_24_mag_120	Candidatus Protoclostridium, Clostridia incertae sedis, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2721153.3	Candidatus Roslinia caecavium strain Chicken_8_mag_97	Candidatus Roslinia, Clostridia incertae sedis, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2722752.3	Iamia sp. SCSIO 61187	Iamia, Iamiaceae, Acidimicrobiales, Acidimicrobiia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
272558.8	Bacillus halodurans C-125	Halalkalibacterium (ex Joshi et al. 2022), Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
272562.8	Clostridium acetobutylicum ATCC 824	Clostridium, Clostridiaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
272563.8	Clostridium difficile 630	Clostridioides, Peptostreptococcaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2726117.3	Mycoplasma sp. C264-NAS	Mycoplasma, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
2726201.3	Olsenella sp. KGMB02461	Olsenella, Atopobiaceae, Coriobacteriales, Coriobacteriia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
272621.13	Lactobacillus acidophilus NCFM	Lactobacillus, Lactobacillaceae, Lactobacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
272623.7	Lactococcus lactis subsp. lactis Il1403	Lactococcus, Streptococcaceae, Lactobacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
272624.6	Legionella pneumophila subsp. pneumophila str. Philadelphia 1	Legionella, Legionellaceae, Legionellales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
272632.4	Mycoplasma mycoides subsp. mycoides SC str. PG1	Mycoplasma, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
272633.4	Mycoplasma penetrans HF-2	Malacoplasma, Mycoplasmoidaceae, Mycoplasmoidales, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
272634.6	Mycoplasma pneumoniae M129	Mycoplasma, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
272635.4	Mycoplasma pulmonis UAB CTIP	Mycoplasmopsis, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
272844.11	Pyrococcus abyssi GE5	Pyrococcus, Thermococcaceae, Thermococcales, Thermococci, Euryarchaeota, Archaea, cellular organisms
2728853.3	Bacillus sp. L13 (2020) strain L13 (2020) strain L13 (2020) strain L13 (2020)	Bacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2729140.3	Salinimonas sp. HHU 13199	Salinimonas, Alteromonas/Salinimonas group, Alteromonadaceae, Alteromonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2729175.3	Cellulomonas sp. 40-2	Cellulomonas, Cellulomonadaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
272943.9	Rhodobacter sphaeroides 2.4.1	Cereibacter, Rhodobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
272947.5	Rickettsia prowazekii str. Madrid E	Rickettsia, Rickettsieae, Rickettsiaceae, Rickettsiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2729623.4	Lacticaseibacillus absianus strain YH-lac21	Lacticaseibacillus, Lactobacillaceae, Lactobacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2729629.3	Sulfobacillus sp. DSM 109850	Sulfobacillus, Clostridiales Family XVII. Incertae Sedis, Eubacteriales incertae sedis, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
273063.9	Sulfolobus tokodaii str. 7	Sulfurisphaera, Sulfolobaceae, Sulfolobales, Thermoprotei, Crenarchaeota, TACK group, Archaea, cellular organisms
273075.10	Thermoplasma acidophilum DSM 1728	Thermoplasma, Thermoplasmataceae, Thermoplasmatales, Thermoplasmata, Candidatus Thermoplasmatota, Archaea, cellular organisms
273116.8	Thermoplasma volcanium GSS1	Thermoplasma, Thermoplasmataceae, Thermoplasmatales, Thermoplasmata, Candidatus Thermoplasmatota, Archaea, cellular organisms
273121.8	Wolinella succinogenes DSM 1740	Wolinella, Helicobacteraceae, Campylobacterales, Epsilonproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
2731377.3	Clostridiales bacterium LB2	Alkalicella, Proteinivoraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2731925.3	Thermanaeromonas sp. C210	Thermanaeromonas, Thermoanaerobacteraceae, Thermoanaerobacterales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2732067.3	Nitrosomonadales bacterium 0125_3	Usitatibacter, Usitatibacteraceae, Nitrosomonadales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2732163.3	Limnobacter sp. SAORIC-580	Limnobacter, Burkholderiaceae, Burkholderiales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2732487.3	Nitrosomonadales bacterium Swamp67	Usitatibacter, Usitatibacteraceae, Nitrosomonadales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2735565.11	Candidatus Peribacter sp. strain SI072_bin1	Candidatus Peribacter, Candidatus Peribacteraceae, Candidatus Peribacterales, Candidatus Peribacteria, Candidatus Peregrinibacteria, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
2737536.3	Micropruina sp. strain SSC1	Micropruina, Nocardioidaceae, Propionibacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2737536.6	Micropruina sp. strain Hjor_18-Q3-R7-51_MAXAC.115	Micropruina, Nocardioidaceae, Propionibacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
2737664.4	Enterococcus sp. MMGLQ5-2	Enterococcus, Enterococcaceae, Lactobacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2739063.3	Thiomicrorhabdus sp. G2	Thiomicrorhabdus, Piscirickettsiaceae, Thiotrichales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2740163.4	Desulfobulbaceae bacterium PPLL	Desulfobulbaceae, Desulfobacterales, Deltaproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
2740164.3	Ectothiorhodospiraceae bacterium 2226	Ectothiorhodospiraceae, Chromatiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2740515.3	Hydrogenimonas urashimensis strain SSM-sur55	Hydrogenimonas, Hydrogenimonaceae, Campylobacterales, Epsilonproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
2740583.4	Flavisolibacter sp. BT320	Flavisolibacter, Chitinophagaceae, Chitinophagales, Chitinophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
2740807.3	Aquisalimonas sp. 2447	Aquisalimonas, Ectothiorhodospiraceae, Chromatiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2741701.3	Candidatus Paracaedibacteraceae bacterium 'Lake Konstanz'	Candidatus Paracaedibacteraceae, Holosporales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2742195.3	Mycoplasma sp. OR1901	Mycoplasma, Mycoplasmataceae, Mycoplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
2742683.4	Natranaerofaba carboxydovora ANCO1	Natranaerofaba, Natranaerofabaceae, Natranaerobiales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
2742685.3	Motilimonas cestriensis MKS20	Motilimonas, Alteromonadales genera incertae sedis, Alteromonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
2742824.3	Schlegelella sp. ID0723	Schlegelella, Comamonadaceae, Burkholderiales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
